year,bill_number,title,primary_sponsors,party,district,status,last_action,chamber,upcoming_hearings,past_hearings,state_bill_link
2025,HB1253,To Adopt The Emergency Medical Services Personnel Licensure Interstate Compact In Arkansas.,Lee Johnson,R,HD-047,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE","2025-01-27 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1253.pdf
2025,HB1254,To Authorize A Licensed Psychological Practitioner To Practice Independently In This State; And To Remove The Independent Practice Privileges From Psychological Examiners.,Lee Johnson,R,HD-047,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE","2025-01-27 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1254.pdf
2025,HB1255,To Amend The Coverage Of A Continuous Glucose Monitor In The Arkansas Medicaid Program.,Jeremy Wooldridge,R,HD-001,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE","2025-02-12 - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-12 00:00:00 - read first time, rules suspended, read second time, referred to public health, welfare and labor Committee - Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1255.pdf
2025,HB1256,To Require The Arkansas Board Of Examiners In Counseling To Issue A Provisional License For A Licensed Associate Counselor.,Jeremy Wooldridge,R,HD-001,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE","2025-01-27 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1256.pdf
2025,HB1257,To Remove The Limitation Of The Practice Of Neuropsychology From Technicians Employed By Psychologists; And To Allow Psychology Technicians To Be Employed By Psychologists.,Lee Johnson,R,HD-047,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE","2025-01-27 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1257.pdf
2025,HB1258,To Create The Community Health Worker Act; And To Establish A Statewide Certification For Community Health Workers.,Lee Johnson,R,HD-047,REPORTED CORRECTLY ENGROSSED,2025-02-13 - REPORTED CORRECTLY ENGROSSED,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1258.pdf
2025,HB1259,An Act For The University Of Arkansas And The Division Of Agriculture - Arkansas Biosciences Institutes Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,Correctly enrolled and ordered transmitted to the Governor's Office.,2025-02-11 - Correctly enrolled and ordered transmitted to the Governor's Office.,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1259.pdf
2025,HB1260,An Act For The Southern Arkansas University Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,Notification that HB1260 is now Act 44,2025-02-11 - Notification that HB1260 is now Act 44,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-04 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-05 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1260.pdf
2025,HB1261,An Act For The Arkansas Tech University Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,Notification that HB1261 is now Act 45,2025-02-11 - Notification that HB1261 is now Act 45,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-04 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-05 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1261.pdf
2025,HB1262,An Act For The Arkansas State University - Arkansas Biosciences Institute Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,Correctly enrolled and ordered transmitted to the Governor's Office.,2025-02-11 - Correctly enrolled and ordered transmitted to the Governor's Office.,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-10 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1262.pdf
2025,HB1263,To Create The Offense Of Unlawful Removal Or Failure To Charge An Electronic Monitoring Device.,Steve Unger,R,HD-019,Correctly enrolled and ordered transmitted to the Governor's Office.,2025-02-13 - Correctly enrolled and ordered transmitted to the Governor's Office.,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JUDICIARY COMMITTEE- HOUSE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-10 00:00:00 - read first time, rules suspended, read second time, referred to judiciary Committee - Read first time, rules suspended, read second time, referred to JUDICIARY COMMITTEE - SENATE; 2025-02-12 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1263.pdf
2025,HB1264,An Act For The University Of Arkansas - Fort Smith Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,Notification that HB1264 is now Act 46,2025-02-11 - Notification that HB1264 is now Act 46,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-04 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-05 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1264.pdf
2025,HB1265,An Act For The University Of Arkansas At Little Rock Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,Returned by the Committee Do Pass,2025-02-04 - Returned by the Committee Do Pass,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-04 00:00:00 - returned by the Committee - Returned by the Committee Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1265.pdf
2025,HB1266,An Act For The Henderson State University Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,Notification that HB1266 is now Act 47,2025-02-11 - Notification that HB1266 is now Act 47,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-04 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-05 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1266.pdf
2025,HB1267,"An Act For The Uams - Reynolds Center On Aging, Boozman College Of Public Health, Ark. Biosciences Institute, & The Area Health Ed. Center In Helena Appropriation For The 2025-2026 Fiscal Year.",Joint Budget Committee,,,Correctly enrolled and ordered transmitted to the Governor's Office.,2025-02-11 - Correctly enrolled and ordered transmitted to the Governor's Office.,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-10 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1267.pdf
2025,HB1268,To Allow A Public Transit Authority To Become A Participating Public Employer And For Its Employees To Become Members Of The Arkansas Public Employees' Retirement System.,Steve Unger,R,HD-019,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC RETIREMENT & SOCIAL SECURITY PROGRAMS-JOINT","2025-01-27 - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC RETIREMENT & SOCIAL SECURITY PROGRAMS-JOINT",House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC RETIREMENT & SOCIAL SECURITY PROGRAMS-JOINT",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1268.pdf
2025,HB1269,To Create The Momnibus Act; And To Amend Arkansas Law To Improve Maternal Health In This State.,Aaron Pilkington,R,HD-045,REPORTED CORRECTLY ENGROSSED,2025-02-04 - REPORTED CORRECTLY ENGROSSED,House,,"2025-01-27 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FHB1269.pdf
